Column,trench,unit,zone,liters,total_flot,species,NISP
9986,FAS,86,VII,99,276.3,lathyrus,NA
9987,FAS,86,VII,99,276.3,leguminosae,1
9988,FAS,86,VII,99,276.3,leguminosae,NA
9989,FAS,86,VII,99,276.3,lens_sp,3
9990,FAS,86,VII,99,276.3,lens_sp,NA
9991,FAS,86,VII,99,276.3,liliaceae_sp,NA
9992,FAS,86,VII,99,276.3,lithospermum_arvense,NA
9993,FAS,86,VII,99,276.3,lithospermum_arvense,NA
9994,FAS,86,VII,99,276.3,malva_parviflora,NA
9995,FAS,86,VII,99,276.3,medicago_sp,4
9996,FAS,86,VII,99,276.3,cf_medicago_frag,NA
9997,FAS,86,VII,99,276.3,monocotylidonae_capsules,NA
9998,FAS,86,VII,99,276.3,phalaris_sp,NA
9999,FAS,86,VII,99,276.3,pistacia_cf_lentiscus,1
10000,FAS,86,VII,99,276.3,pistacia_cf_lentiscus,26
10001,FAS,86,VII,99,276.3,pisum_cf_elatius,NA
10002,FAS,86,VII,99,276.3,pisum_vicia_pisum_of_all_sizes,NA
10003,FAS,86,VII,99,276.3,polygonum_sp,NA
10004,FAS,86,VII,99,276.3,prunus_amygdalus,2
10005,FAS,86,VII,99,276.3,prunus_amygdalus,NA
10006,FAS,86,VII,99,276.3,pyrus_amygdaloformis,3
10007,FAS,86,VII,99,276.3,pyrus_amygdaloformis,NA
10008,FAS,86,VII,99,276.3,rachis_frag_indet,NA
10009,FAS,86,VII,99,276.3,schoenus_nigricans,NA
10010,FAS,86,VII,99,276.3,seed_indet,NA
10011,FAS,86,VII,99,276.3,indet_frag,NA
10012,FAS,86,VII,99,276.3,sp_no_1,NA
10013,FAS,86,VII,99,276.3,spikelet_fork_indet_frags,4
10014,FAS,86,VII,99,276.3,teucrium_sp,NA
10015,FAS,86,VII,99,276.3,triticum_sp,NA
10016,FAS,86,VII,99,276.3,t_cf_aestivum_durum,NA
10017,FAS,86,VII,99,276.3,triticum_turgidum_ssp_dicoccum,3
10018,FAS,86,VII,99,276.3,triticum_turgidum_ssp_dicoccum,NA
10019,FAS,86,VII,99,276.3,triticum_turgidum_ssp_dicoccum,NA
10020,FAS,86,VII,99,276.3,triticum_turgidum_ssp_dicoccum,NA
10021,FAS,86,VII,99,276.3,triticum_turgidum_ssp_dicoccum,NA
10022,FAS,86,VII,99,276.3,triticum_monococcum,NA
10023,FAS,86,VII,99,276.3,triticum_monococcum,NA
10024,FAS,86,VII,99,276.3,triticum_monococcum,NA
10025,FAS,86,VII,99,276.3,triticum_monococcum,NA
10026,FAS,86,VII,99,276.3,uthospennum_dlicinale,NA
10027,FAS,86,VII,99,276.3,vicia_ervilia,NA
10028,FAS,86,VII,99,276.3,vicia_lathyrus_sp,NA
10029,FAS,86,VII,99,276.3,vitis_vinifera_ssp_sylvestris,NA
10030,FAS,86,VII,99,276.3,vitis_vinifera_ssp_sylvestris,NA
10031,FAS,86,VII,99,276.3,triticum_sp,3
10032,FAS,86,VII,99,276.3,hordeum_vulgare_ssp,10
10033,FAS,87,VII,31,69.6,adonis_sp,NA
10034,FAS,87,VII,31,69.6,alkanna_sp,NA
10035,FAS,87,VII,31,69.6,anchusa_sp,NA
10036,FAS,87,VII,31,69.6,astragalus_frigonella_sp,NA
10037,FAS,87,VII,31,69.6,avena_sp,NA
10038,FAS,87,VII,31,69.6,avena_sp,NA
10039,FAS,87,VII,31,69.6,boraginaceae_sp,NA
10040,FAS,87,VII,31,69.6,calendula_sp,NA
10041,FAS,87,VII,31,69.6,capparis_sp,NA
10042,FAS,87,VII,31,69.6,celtis_sp_tournifortii,NA
10043,FAS,87,VII,31,69.6,cf_colchicum_polygonatum,NA
10044,FAS,87,VII,31,69.6,coriandrum_sp,NA
10045,FAS,87,VII,31,69.6,cruciferae_sp_seeds_capsules,NA
10046,FAS,87,VII,31,69.6,culm_nodes_indet_frags,NA
10047,FAS,87,VII,31,69.6,echium_sp,1
10048,FAS,87,VII,31,69.6,erodium_sp,NA
10049,FAS,87,VII,31,69.6,fumaria_sp,NA
10050,FAS,87,VII,31,69.6,gallium_sp,NA
10051,FAS,87,VII,31,69.6,glume_base_indet,NA
10052,FAS,87,VII,31,69.6,gramineae_indet,NA
10053,FAS,87,VII,31,69.6,gramineae_indet,20
10054,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,NA
10055,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,1
10056,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,3
10057,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,NA
10058,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,NA
10059,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,NA
10060,FAS,87,VII,31,69.6,indet_frag,NA
10061,FAS,87,VII,31,69.6,l_officinale,NA
10062,FAS,87,VII,31,69.6,lathyrus,NA
10063,FAS,87,VII,31,69.6,leguminosae,NA
10064,FAS,87,VII,31,69.6,leguminosae,NA
10065,FAS,87,VII,31,69.6,lens_sp,3
10066,FAS,87,VII,31,69.6,lens_sp,NA
10067,FAS,87,VII,31,69.6,liliaceae_sp,NA
10068,FAS,87,VII,31,69.6,lithospermum_arvense,3
10069,FAS,87,VII,31,69.6,lithospermum_arvense,NA
10070,FAS,87,VII,31,69.6,malva_parviflora,NA
10071,FAS,87,VII,31,69.6,medicago_sp,5
10072,FAS,87,VII,31,69.6,cf_medicago_frag,NA
10073,FAS,87,VII,31,69.6,monocotylidonae_capsules,NA
10074,FAS,87,VII,31,69.6,phalaris_sp,NA
10075,FAS,87,VII,31,69.6,pistacia_cf_lentiscus,5
10076,FAS,87,VII,31,69.6,pistacia_cf_lentiscus,NA
10077,FAS,87,VII,31,69.6,pisum_cf_elatius,NA
10078,FAS,87,VII,31,69.6,pisum_vicia_pisum_of_all_sizes,NA
10079,FAS,87,VII,31,69.6,polygonum_sp,NA
10080,FAS,87,VII,31,69.6,prunus_amygdalus,3
10081,FAS,87,VII,31,69.6,prunus_amygdalus,NA
10082,FAS,87,VII,31,69.6,pyrus_amygdaloformis,NA
10083,FAS,87,VII,31,69.6,pyrus_amygdaloformis,3
10084,FAS,87,VII,31,69.6,rachis_frag_indet,NA
10085,FAS,87,VII,31,69.6,schoenus_nigricans,NA
10086,FAS,87,VII,31,69.6,seed_indet,NA
10087,FAS,87,VII,31,69.6,indet_frag,NA
10088,FAS,87,VII,31,69.6,sp_no_1,NA
10089,FAS,87,VII,31,69.6,spikelet_fork_indet_frags,1
10090,FAS,87,VII,31,69.6,teucrium_sp,NA
10091,FAS,87,VII,31,69.6,triticum_sp,NA
10092,FAS,87,VII,31,69.6,t_cf_aestivum_durum,NA
10093,FAS,87,VII,31,69.6,triticum_turgidum_ssp_dicoccum,NA
10094,FAS,87,VII,31,69.6,triticum_turgidum_ssp_dicoccum,NA
10095,FAS,87,VII,31,69.6,triticum_turgidum_ssp_dicoccum,NA
10096,FAS,87,VII,31,69.6,triticum_turgidum_ssp_dicoccum,NA
10097,FAS,87,VII,31,69.6,triticum_turgidum_ssp_dicoccum,NA
10098,FAS,87,VII,31,69.6,triticum_monococcum,NA
10099,FAS,87,VII,31,69.6,triticum_monococcum,NA
10100,FAS,87,VII,31,69.6,triticum_monococcum,NA
10101,FAS,87,VII,31,69.6,triticum_monococcum,NA
10102,FAS,87,VII,31,69.6,uthospennum_dlicinale,NA
10103,FAS,87,VII,31,69.6,vicia_ervilia,NA
10104,FAS,87,VII,31,69.6,vicia_lathyrus_sp,NA
10105,FAS,87,VII,31,69.6,vitis_vinifera_ssp_sylvestris,NA
10106,FAS,87,VII,31,69.6,vitis_vinifera_ssp_sylvestris,NA
10107,FAS,87,VII,31,69.6,triticum_sp,0
10108,FAS,87,VII,31,69.6,hordeum_vulgare_ssp,1
10109,FAS,88,VII,14,61.5,adonis_sp,NA
10110,FAS,88,VII,14,61.5,alkanna_sp,NA
10111,FAS,88,VII,14,61.5,anchusa_sp,NA
10112,FAS,88,VII,14,61.5,astragalus_frigonella_sp,NA
10113,FAS,88,VII,14,61.5,avena_sp,NA
10114,FAS,88,VII,14,61.5,avena_sp,NA
10115,FAS,88,VII,14,61.5,boraginaceae_sp,NA
10116,FAS,88,VII,14,61.5,calendula_sp,NA
10117,FAS,88,VII,14,61.5,capparis_sp,NA
10118,FAS,88,VII,14,61.5,celtis_sp_tournifortii,NA
10119,FAS,88,VII,14,61.5,cf_colchicum_polygonatum,NA
10120,FAS,88,VII,14,61.5,coriandrum_sp,NA
10121,FAS,88,VII,14,61.5,cruciferae_sp_seeds_capsules,NA
10122,FAS,88,VII,14,61.5,culm_nodes_indet_frags,1
10123,FAS,88,VII,14,61.5,echium_sp,NA
10124,FAS,88,VII,14,61.5,erodium_sp,NA
10125,FAS,88,VII,14,61.5,fumaria_sp,NA
10126,FAS,88,VII,14,61.5,gallium_sp,NA
10127,FAS,88,VII,14,61.5,glume_base_indet,NA
10128,FAS,88,VII,14,61.5,gramineae_indet,NA
10129,FAS,88,VII,14,61.5,gramineae_indet,19
10130,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,NA
10131,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,3
10132,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,1
10133,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,NA
10134,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,NA
10135,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,1
10136,FAS,88,VII,14,61.5,indet_frag,NA
10137,FAS,88,VII,14,61.5,l_officinale,NA
10138,FAS,88,VII,14,61.5,lathyrus,NA
10139,FAS,88,VII,14,61.5,leguminosae,NA
10140,FAS,88,VII,14,61.5,leguminosae,NA
10141,FAS,88,VII,14,61.5,lens_sp,NA
10142,FAS,88,VII,14,61.5,lens_sp,NA
10143,FAS,88,VII,14,61.5,liliaceae_sp,NA
10144,FAS,88,VII,14,61.5,lithospermum_arvense,1
10145,FAS,88,VII,14,61.5,lithospermum_arvense,NA
10146,FAS,88,VII,14,61.5,malva_parviflora,NA
10147,FAS,88,VII,14,61.5,medicago_sp,10
10148,FAS,88,VII,14,61.5,cf_medicago_frag,NA
10149,FAS,88,VII,14,61.5,monocotylidonae_capsules,NA
10150,FAS,88,VII,14,61.5,phalaris_sp,NA
10151,FAS,88,VII,14,61.5,pistacia_cf_lentiscus,2
10152,FAS,88,VII,14,61.5,pistacia_cf_lentiscus,6
10153,FAS,88,VII,14,61.5,pisum_cf_elatius,NA
10154,FAS,88,VII,14,61.5,pisum_vicia_pisum_of_all_sizes,NA
10155,FAS,88,VII,14,61.5,polygonum_sp,NA
10156,FAS,88,VII,14,61.5,prunus_amygdalus,NA
10157,FAS,88,VII,14,61.5,prunus_amygdalus,NA
10158,FAS,88,VII,14,61.5,pyrus_amygdaloformis,NA
10159,FAS,88,VII,14,61.5,pyrus_amygdaloformis,NA
10160,FAS,88,VII,14,61.5,rachis_frag_indet,NA
10161,FAS,88,VII,14,61.5,schoenus_nigricans,NA
10162,FAS,88,VII,14,61.5,seed_indet,NA
10163,FAS,88,VII,14,61.5,indet_frag,NA
10164,FAS,88,VII,14,61.5,sp_no_1,NA
10165,FAS,88,VII,14,61.5,spikelet_fork_indet_frags,NA
10166,FAS,88,VII,14,61.5,teucrium_sp,NA
10167,FAS,88,VII,14,61.5,triticum_sp,NA
10168,FAS,88,VII,14,61.5,t_cf_aestivum_durum,NA
10169,FAS,88,VII,14,61.5,triticum_turgidum_ssp_dicoccum,3
10170,FAS,88,VII,14,61.5,triticum_turgidum_ssp_dicoccum,NA
10171,FAS,88,VII,14,61.5,triticum_turgidum_ssp_dicoccum,NA
10172,FAS,88,VII,14,61.5,triticum_turgidum_ssp_dicoccum,NA
10173,FAS,88,VII,14,61.5,triticum_turgidum_ssp_dicoccum,NA
10174,FAS,88,VII,14,61.5,triticum_monococcum,NA
10175,FAS,88,VII,14,61.5,triticum_monococcum,NA
10176,FAS,88,VII,14,61.5,triticum_monococcum,NA
10177,FAS,88,VII,14,61.5,triticum_monococcum,NA
10178,FAS,88,VII,14,61.5,uthospennum_dlicinale,NA
10179,FAS,88,VII,14,61.5,vicia_ervilia,NA
10180,FAS,88,VII,14,61.5,vicia_lathyrus_sp,NA
10181,FAS,88,VII,14,61.5,vitis_vinifera_ssp_sylvestris,NA
10182,FAS,88,VII,14,61.5,vitis_vinifera_ssp_sylvestris,NA
10183,FAS,88,VII,14,61.5,triticum_sp,3
10184,FAS,88,VII,14,61.5,hordeum_vulgare_ssp,3
10185,FAS,89,VII,183,464.8,adonis_sp,NA
10186,FAS,89,VII,183,464.8,alkanna_sp,NA
10187,FAS,89,VII,183,464.8,anchusa_sp,NA
10188,FAS,89,VII,183,464.8,astragalus_frigonella_sp,NA
10189,FAS,89,VII,183,464.8,avena_sp,NA
10190,FAS,89,VII,183,464.8,avena_sp,NA
10191,FAS,89,VII,183,464.8,boraginaceae_sp,NA
10192,FAS,89,VII,183,464.8,calendula_sp,NA
10193,FAS,89,VII,183,464.8,capparis_sp,NA
10194,FAS,89,VII,183,464.8,celtis_sp_tournifortii,NA
10195,FAS,89,VII,183,464.8,cf_colchicum_polygonatum,NA
10196,FAS,89,VII,183,464.8,coriandrum_sp,NA
10197,FAS,89,VII,183,464.8,cruciferae_sp_seeds_capsules,NA
10198,FAS,89,VII,183,464.8,culm_nodes_indet_frags,NA
10199,FAS,89,VII,183,464.8,echium_sp,NA
10200,FAS,89,VII,183,464.8,erodium_sp,NA
10201,FAS,89,VII,183,464.8,fumaria_sp,NA
10202,FAS,89,VII,183,464.8,gallium_sp,NA
10203,FAS,89,VII,183,464.8,glume_base_indet,NA
10204,FAS,89,VII,183,464.8,gramineae_indet,NA
10205,FAS,89,VII,183,464.8,gramineae_indet,62
10206,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,NA
10207,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,5
10208,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,3
10209,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,NA
10210,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,NA
10211,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,NA
10212,FAS,89,VII,183,464.8,indet_frag,NA
10213,FAS,89,VII,183,464.8,l_officinale,NA
10214,FAS,89,VII,183,464.8,lathyrus,3
10215,FAS,89,VII,183,464.8,leguminosae,NA
10216,FAS,89,VII,183,464.8,leguminosae,NA
10217,FAS,89,VII,183,464.8,lens_sp,6
10218,FAS,89,VII,183,464.8,lens_sp,NA
10219,FAS,89,VII,183,464.8,liliaceae_sp,NA
10220,FAS,89,VII,183,464.8,lithospermum_arvense,1
10221,FAS,89,VII,183,464.8,lithospermum_arvense,NA
10222,FAS,89,VII,183,464.8,malva_parviflora,NA
10223,FAS,89,VII,183,464.8,medicago_sp,8
10224,FAS,89,VII,183,464.8,cf_medicago_frag,NA
10225,FAS,89,VII,183,464.8,monocotylidonae_capsules,NA
10226,FAS,89,VII,183,464.8,phalaris_sp,NA
10227,FAS,89,VII,183,464.8,pistacia_cf_lentiscus,2
10228,FAS,89,VII,183,464.8,pistacia_cf_lentiscus,NA
10229,FAS,89,VII,183,464.8,pisum_cf_elatius,NA
10230,FAS,89,VII,183,464.8,pisum_vicia_pisum_of_all_sizes,NA
10231,FAS,89,VII,183,464.8,polygonum_sp,NA
10232,FAS,89,VII,183,464.8,prunus_amygdalus,5
10233,FAS,89,VII,183,464.8,prunus_amygdalus,NA
10234,FAS,89,VII,183,464.8,pyrus_amygdaloformis,NA
10235,FAS,89,VII,183,464.8,pyrus_amygdaloformis,NA
10236,FAS,89,VII,183,464.8,rachis_frag_indet,NA
10237,FAS,89,VII,183,464.8,schoenus_nigricans,NA
10238,FAS,89,VII,183,464.8,seed_indet,NA
10239,FAS,89,VII,183,464.8,indet_frag,NA
10240,FAS,89,VII,183,464.8,sp_no_1,NA
10241,FAS,89,VII,183,464.8,spikelet_fork_indet_frags,2
10242,FAS,89,VII,183,464.8,teucrium_sp,NA
10243,FAS,89,VII,183,464.8,triticum_sp,NA
10244,FAS,89,VII,183,464.8,t_cf_aestivum_durum,NA
10245,FAS,89,VII,183,464.8,triticum_turgidum_ssp_dicoccum,9
10246,FAS,89,VII,183,464.8,triticum_turgidum_ssp_dicoccum,NA
10247,FAS,89,VII,183,464.8,triticum_turgidum_ssp_dicoccum,NA
10248,FAS,89,VII,183,464.8,triticum_turgidum_ssp_dicoccum,NA
10249,FAS,89,VII,183,464.8,triticum_turgidum_ssp_dicoccum,NA
10250,FAS,89,VII,183,464.8,triticum_monococcum,NA
10251,FAS,89,VII,183,464.8,triticum_monococcum,NA
10252,FAS,89,VII,183,464.8,triticum_monococcum,NA
10253,FAS,89,VII,183,464.8,triticum_monococcum,NA
10254,FAS,89,VII,183,464.8,uthospennum_dlicinale,NA
10255,FAS,89,VII,183,464.8,vicia_ervilia,NA
10256,FAS,89,VII,183,464.8,vicia_lathyrus_sp,NA
10257,FAS,89,VII,183,464.8,vitis_vinifera_ssp_sylvestris,NA
10258,FAS,89,VII,183,464.8,vitis_vinifera_ssp_sylvestris,NA
10259,FAS,89,VII,183,464.8,triticum_sp,9
10260,FAS,89,VII,183,464.8,hordeum_vulgare_ssp,5
10261,FAS,90,VII,86,937.9,adonis_sp,NA
10262,FAS,90,VII,86,937.9,alkanna_sp,NA
10263,FAS,90,VII,86,937.9,anchusa_sp,NA
10264,FAS,90,VII,86,937.9,astragalus_frigonella_sp,NA
10265,FAS,90,VII,86,937.9,avena_sp,NA
10266,FAS,90,VII,86,937.9,avena_sp,NA
10267,FAS,90,VII,86,937.9,boraginaceae_sp,NA
10268,FAS,90,VII,86,937.9,calendula_sp,NA
10269,FAS,90,VII,86,937.9,capparis_sp,NA
10270,FAS,90,VII,86,937.9,celtis_sp_tournifortii,NA
10271,FAS,90,VII,86,937.9,cf_colchicum_polygonatum,NA
10272,FAS,90,VII,86,937.9,coriandrum_sp,NA
10273,FAS,90,VII,86,937.9,cruciferae_sp_seeds_capsules,NA
10274,FAS,90,VII,86,937.9,culm_nodes_indet_frags,NA
10275,FAS,90,VII,86,937.9,echium_sp,NA
10276,FAS,90,VII,86,937.9,erodium_sp,NA
10277,FAS,90,VII,86,937.9,fumaria_sp,NA
10278,FAS,90,VII,86,937.9,gallium_sp,NA
10279,FAS,90,VII,86,937.9,glume_base_indet,3
10280,FAS,90,VII,86,937.9,gramineae_indet,NA
10281,FAS,90,VII,86,937.9,gramineae_indet,42
10282,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,NA
10283,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,7
10284,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,6
10285,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,NA
10286,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,NA
10287,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,NA
10288,FAS,90,VII,86,937.9,indet_frag,NA
10289,FAS,90,VII,86,937.9,l_officinale,NA
10290,FAS,90,VII,86,937.9,lathyrus,NA
10291,FAS,90,VII,86,937.9,leguminosae,3
10292,FAS,90,VII,86,937.9,leguminosae,NA
10293,FAS,90,VII,86,937.9,lens_sp,2
10294,FAS,90,VII,86,937.9,lens_sp,NA
10295,FAS,90,VII,86,937.9,liliaceae_sp,NA
10296,FAS,90,VII,86,937.9,lithospermum_arvense,4
10297,FAS,90,VII,86,937.9,lithospermum_arvense,NA
10298,FAS,90,VII,86,937.9,malva_parviflora,NA
10299,FAS,90,VII,86,937.9,medicago_sp,9
10300,FAS,90,VII,86,937.9,cf_medicago_frag,NA
10301,FAS,90,VII,86,937.9,monocotylidonae_capsules,NA
10302,FAS,90,VII,86,937.9,phalaris_sp,NA
10303,FAS,90,VII,86,937.9,pistacia_cf_lentiscus,NA
10304,FAS,90,VII,86,937.9,pistacia_cf_lentiscus,NA
10305,FAS,90,VII,86,937.9,pisum_cf_elatius,NA
10306,FAS,90,VII,86,937.9,pisum_vicia_pisum_of_all_sizes,NA
10307,FAS,90,VII,86,937.9,polygonum_sp,NA
10308,FAS,90,VII,86,937.9,prunus_amygdalus,4
10309,FAS,90,VII,86,937.9,prunus_amygdalus,NA
10310,FAS,90,VII,86,937.9,pyrus_amygdaloformis,NA
10311,FAS,90,VII,86,937.9,pyrus_amygdaloformis,NA
10312,FAS,90,VII,86,937.9,rachis_frag_indet,NA
10313,FAS,90,VII,86,937.9,schoenus_nigricans,NA
10314,FAS,90,VII,86,937.9,seed_indet,NA
10315,FAS,90,VII,86,937.9,indet_frag,NA
10316,FAS,90,VII,86,937.9,sp_no_1,NA
10317,FAS,90,VII,86,937.9,spikelet_fork_indet_frags,NA
10318,FAS,90,VII,86,937.9,teucrium_sp,NA
10319,FAS,90,VII,86,937.9,triticum_sp,NA
10320,FAS,90,VII,86,937.9,t_cf_aestivum_durum,NA
10321,FAS,90,VII,86,937.9,triticum_turgidum_ssp_dicoccum,5
10322,FAS,90,VII,86,937.9,triticum_turgidum_ssp_dicoccum,1
10323,FAS,90,VII,86,937.9,triticum_turgidum_ssp_dicoccum,NA
10324,FAS,90,VII,86,937.9,triticum_turgidum_ssp_dicoccum,NA
10325,FAS,90,VII,86,937.9,triticum_turgidum_ssp_dicoccum,NA
10326,FAS,90,VII,86,937.9,triticum_monococcum,NA
10327,FAS,90,VII,86,937.9,triticum_monococcum,NA
10328,FAS,90,VII,86,937.9,triticum_monococcum,NA
10329,FAS,90,VII,86,937.9,triticum_monococcum,NA
10330,FAS,90,VII,86,937.9,uthospennum_dlicinale,NA
10331,FAS,90,VII,86,937.9,vicia_ervilia,NA
10332,FAS,90,VII,86,937.9,vicia_lathyrus_sp,NA
10333,FAS,90,VII,86,937.9,vitis_vinifera_ssp_sylvestris,NA
10334,FAS,90,VII,86,937.9,vitis_vinifera_ssp_sylvestris,NA
10335,FAS,90,VII,86,937.9,triticum_sp,5
10336,FAS,90,VII,86,937.9,hordeum_vulgare_ssp,7
10337,FAS,91,VII,60,862,adonis_sp,NA
10338,FAS,91,VII,60,862,alkanna_sp,NA
10339,FAS,91,VII,60,862,anchusa_sp,NA
10340,FAS,91,VII,60,862,astragalus_frigonella_sp,NA
10341,FAS,91,VII,60,862,avena_sp,NA
10342,FAS,91,VII,60,862,avena_sp,NA
10343,FAS,91,VII,60,862,boraginaceae_sp,NA
10344,FAS,91,VII,60,862,calendula_sp,NA
10345,FAS,91,VII,60,862,capparis_sp,NA
10346,FAS,91,VII,60,862,celtis_sp_tournifortii,NA
10347,FAS,91,VII,60,862,cf_colchicum_polygonatum,NA
10348,FAS,91,VII,60,862,coriandrum_sp,NA
10349,FAS,91,VII,60,862,cruciferae_sp_seeds_capsules,1
10350,FAS,91,VII,60,862,culm_nodes_indet_frags,NA
10351,FAS,91,VII,60,862,echium_sp,NA
10352,FAS,91,VII,60,862,erodium_sp,NA
10353,FAS,91,VII,60,862,fumaria_sp,NA
10354,FAS,91,VII,60,862,gallium_sp,NA
10355,FAS,91,VII,60,862,glume_base_indet,8
10356,FAS,91,VII,60,862,gramineae_indet,NA
10357,FAS,91,VII,60,862,gramineae_indet,62
10358,FAS,91,VII,60,862,hordeum_vulgare_ssp,NA
10359,FAS,91,VII,60,862,hordeum_vulgare_ssp,9
10360,FAS,91,VII,60,862,hordeum_vulgare_ssp,14
10361,FAS,91,VII,60,862,hordeum_vulgare_ssp,NA
10362,FAS,91,VII,60,862,hordeum_vulgare_ssp,NA
10363,FAS,91,VII,60,862,hordeum_vulgare_ssp,1
10364,FAS,91,VII,60,862,indet_frag,NA
10365,FAS,91,VII,60,862,l_officinale,NA
10366,FAS,91,VII,60,862,lathyrus,NA
10367,FAS,91,VII,60,862,leguminosae,NA
10368,FAS,91,VII,60,862,leguminosae,NA
10369,FAS,91,VII,60,862,lens_sp,1
10370,FAS,91,VII,60,862,lens_sp,NA
10371,FAS,91,VII,60,862,liliaceae_sp,NA
10372,FAS,91,VII,60,862,lithospermum_arvense,NA
10373,FAS,91,VII,60,862,lithospermum_arvense,NA
10374,FAS,91,VII,60,862,malva_parviflora,NA
10375,FAS,91,VII,60,862,medicago_sp,4
10376,FAS,91,VII,60,862,cf_medicago_frag,NA
10377,FAS,91,VII,60,862,monocotylidonae_capsules,NA
10378,FAS,91,VII,60,862,phalaris_sp,NA
10379,FAS,91,VII,60,862,pistacia_cf_lentiscus,NA
10380,FAS,91,VII,60,862,pistacia_cf_lentiscus,3
10381,FAS,91,VII,60,862,pisum_cf_elatius,NA
10382,FAS,91,VII,60,862,pisum_vicia_pisum_of_all_sizes,NA
10383,FAS,91,VII,60,862,polygonum_sp,NA
10384,FAS,91,VII,60,862,prunus_amygdalus,2
10385,FAS,91,VII,60,862,prunus_amygdalus,NA
10386,FAS,91,VII,60,862,pyrus_amygdaloformis,NA
10387,FAS,91,VII,60,862,pyrus_amygdaloformis,NA
10388,FAS,91,VII,60,862,rachis_frag_indet,NA
10389,FAS,91,VII,60,862,schoenus_nigricans,NA
10390,FAS,91,VII,60,862,seed_indet,NA
10391,FAS,91,VII,60,862,indet_frag,2
10392,FAS,91,VII,60,862,sp_no_1,NA
10393,FAS,91,VII,60,862,spikelet_fork_indet_frags,3
10394,FAS,91,VII,60,862,teucrium_sp,NA
10395,FAS,91,VII,60,862,triticum_sp,NA
10396,FAS,91,VII,60,862,t_cf_aestivum_durum,NA
10397,FAS,91,VII,60,862,triticum_turgidum_ssp_dicoccum,12
10398,FAS,91,VII,60,862,triticum_turgidum_ssp_dicoccum,2
10399,FAS,91,VII,60,862,triticum_turgidum_ssp_dicoccum,4
10400,FAS,91,VII,60,862,triticum_turgidum_ssp_dicoccum,NA
10401,FAS,91,VII,60,862,triticum_turgidum_ssp_dicoccum,NA
10402,FAS,91,VII,60,862,triticum_monococcum,3
10403,FAS,91,VII,60,862,triticum_monococcum,NA
10404,FAS,91,VII,60,862,triticum_monococcum,2
10405,FAS,91,VII,60,862,triticum_monococcum,NA
10406,FAS,91,VII,60,862,uthospennum_dlicinale,NA
10407,FAS,91,VII,60,862,vicia_ervilia,NA
10408,FAS,91,VII,60,862,vicia_lathyrus_sp,NA
10409,FAS,91,VII,60,862,vitis_vinifera_ssp_sylvestris,NA
10410,FAS,91,VII,60,862,vitis_vinifera_ssp_sylvestris,NA
10411,FAS,91,VII,60,862,triticum_sp,21
10412,FAS,91,VII,60,862,hordeum_vulgare_ssp,9
10413,FAS,92,VII,7,80.5,adonis_sp,NA
10414,FAS,92,VII,7,80.5,alkanna_sp,NA
10415,FAS,92,VII,7,80.5,anchusa_sp,NA
10416,FAS,92,VII,7,80.5,astragalus_frigonella_sp,NA
10417,FAS,92,VII,7,80.5,avena_sp,NA
10418,FAS,92,VII,7,80.5,avena_sp,NA
10419,FAS,92,VII,7,80.5,boraginaceae_sp,NA
10420,FAS,92,VII,7,80.5,calendula_sp,NA
10421,FAS,92,VII,7,80.5,capparis_sp,NA
10422,FAS,92,VII,7,80.5,celtis_sp_tournifortii,NA
10423,FAS,92,VII,7,80.5,cf_colchicum_polygonatum,NA
10424,FAS,92,VII,7,80.5,coriandrum_sp,NA
10425,FAS,92,VII,7,80.5,cruciferae_sp_seeds_capsules,NA
10426,FAS,92,VII,7,80.5,culm_nodes_indet_frags,1
10427,FAS,92,VII,7,80.5,echium_sp,NA
10428,FAS,92,VII,7,80.5,erodium_sp,NA
10429,FAS,92,VII,7,80.5,fumaria_sp,NA
10430,FAS,92,VII,7,80.5,gallium_sp,NA
10431,FAS,92,VII,7,80.5,glume_base_indet,NA
10432,FAS,92,VII,7,80.5,gramineae_indet,NA
10433,FAS,92,VII,7,80.5,gramineae_indet,11
10434,FAS,92,VII,7,80.5,hordeum_vulgare_ssp,NA
